,index,person_id,latlon,time,time_shift,sequence,poi_type,activity_type,travel_type,fixed_activity,time_available,latitude,longitude,datetime,latlon_shift,node_id_o,node_id_d
125,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,126,travel,drive,drive,y,18,35.9457748,-84.0227049,2022-03-12 08:34:06,"35.92535781354765, -84.00089557479511",31919,31920
126,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,127,travel,drive,drive,y,18,35.9468124,-84.0229239,2022-03-12 08:34:07,"35.92535781354765, -84.00089557479511",31920,31918
127,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,128,travel,drive,drive,y,18,35.947923,-84.0232843,2022-03-12 08:34:08,"35.92535781354765, -84.00089557479511",31918,22623
128,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,129,travel,drive,drive,y,18,35.9487276,-84.0235492,2022-03-12 08:34:09,"35.92535781354765, -84.00089557479511",22623,204
129,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,130,travel,drive,drive,y,18,35.948607,-84.023412,2022-03-12 08:34:10,"35.92535781354765, -84.00089557479511",204,205
130,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,131,travel,drive,drive,y,18,35.949672,-84.024268,2022-03-12 08:34:11,"35.92535781354765, -84.00089557479511",205,206
131,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,132,travel,drive,drive,y,18,35.950506,-84.021492,2022-03-12 08:34:12,"35.92535781354765, -84.00089557479511",206,207
132,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,133,travel,drive,drive,y,18,35.9483,-84.019425,2022-03-12 08:34:13,"35.92535781354765, -84.00089557479511",207,208
133,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,134,travel,drive,drive,y,18,35.949881,-84.015521,2022-03-12 08:34:14,"35.92535781354765, -84.00089557479511",208,209
134,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,135,travel,drive,drive,y,18,35.948314,-84.013223,2022-03-12 08:34:15,"35.92535781354765, -84.00089557479511",209,210
135,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,136,travel,drive,drive,y,18,35.945244,-84.012949,2022-03-12 08:34:16,"35.92535781354765, -84.00089557479511",210,211
136,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,137,travel,drive,drive,y,18,35.940978,-84.010737,2022-03-12 08:34:17,"35.92535781354765, -84.00089557479511",211,212
137,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,138,travel,drive,drive,y,18,35.938257,-84.007667,2022-03-12 08:34:18,"35.92535781354765, -84.00089557479511",212,213
138,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,139,travel,drive,drive,y,18,35.935361,-84.002635,2022-03-12 08:34:19,"35.92535781354765, -84.00089557479511",213,214
139,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,140,travel,drive,drive,y,18,35.933746,-84.002671,2022-03-12 08:34:20,"35.92535781354765, -84.00089557479511",214,215
140,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,141,travel,drive,drive,y,18,35.930497,-84.001587,2022-03-12 08:34:21,"35.92535781354765, -84.00089557479511",215,216
141,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,142,travel,drive,drive,y,18,35.926623,-83.999602,2022-03-12 08:34:22,"35.92535781354765, -84.00089557479511",216,32360
142,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,143,travel,drive,drive,y,18,35.9267587,-83.9995798,2022-03-12 08:34:23,"35.92535781354765, -84.00089557479511",32360,32359
143,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,144,travel,drive,drive,y,18,35.9265359,-84.0002261,2022-03-12 08:34:24,"35.92535781354765, -84.00089557479511",32359,32358
144,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,145,travel,drive,drive,y,18,35.9262597,-84.0000746,2022-03-12 08:34:25,"35.92535781354765, -84.00089557479511",32358,32357
145,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,146,travel,drive,drive,y,18,35.9262095,-84.0000478,2022-03-12 08:34:26,"35.92535781354765, -84.00089557479511",32357,32356
146,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,147,travel,drive,drive,y,18,35.9259097,-83.9998598,2022-03-12 08:34:27,"35.92535781354765, -84.00089557479511",32356,32355
147,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,148,travel,drive,drive,y,18,35.9255737,-83.999653,2022-03-12 08:34:28,"35.92535781354765, -84.00089557479511",32355,44871
148,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,149,travel,drive,drive,y,18,35.9253055,-83.999918,2022-03-12 08:34:29,"35.92535781354765, -84.00089557479511",44871,44872
149,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,150,travel,drive,drive,y,18,35.9255424,-84.0002511,2022-03-12 08:34:30,"35.92535781354765, -84.00089557479511",44872,44875
150,7,1,"36.017275180220686, -83.9789496929944",3/12/2022 8:32,3/12/2022 8:50,151,travel,drive,drive,y,18,35.925447,-84.000426,2022-03-12 08:34:31,"35.92535781354765, -84.00089557479511",44875,44875
151,8,1,"35.92535781354765, -84.00089557479511",3/12/2022 8:50,3/12/2022 11:41,152,church,social,stay,y,171,35.92535781354765,-84.00089557479511,2022-03-12 08:50:00,"35.92535781354765, -84.00089557479511",44875,44875
152,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,153,travel,drive,drive,y,9,35.925447,-84.000426,2022-03-12 11:43:33,"35.93162854767913, -84.02546806785314",44875,44872
153,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,154,travel,drive,drive,y,9,35.9255424,-84.0002511,2022-03-12 11:43:34,"35.93162854767913, -84.02546806785314",44872,44871
154,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,155,travel,drive,drive,y,9,35.9253055,-83.999918,2022-03-12 11:43:35,"35.93162854767913, -84.02546806785314",44871,32355
155,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,156,travel,drive,drive,y,9,35.9255737,-83.999653,2022-03-12 11:43:36,"35.93162854767913, -84.02546806785314",32355,32356
156,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,157,travel,drive,drive,y,9,35.9259097,-83.9998598,2022-03-12 11:43:37,"35.93162854767913, -84.02546806785314",32356,32357
157,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,158,travel,drive,drive,y,9,35.9262095,-84.0000478,2022-03-12 11:43:38,"35.93162854767913, -84.02546806785314",32357,32358
158,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,159,travel,drive,drive,y,9,35.9262597,-84.0000746,2022-03-12 11:43:39,"35.93162854767913, -84.02546806785314",32358,32359
159,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,160,travel,drive,drive,y,9,35.9265359,-84.0002261,2022-03-12 11:43:40,"35.93162854767913, -84.02546806785314",32359,32360
160,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,161,travel,drive,drive,y,9,35.9267587,-83.9995798,2022-03-12 11:43:41,"35.93162854767913, -84.02546806785314",32360,18322
161,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,162,travel,drive,drive,y,9,35.9281301,-84.0004027,2022-03-12 11:43:42,"35.93162854767913, -84.02546806785314",18322,44912
162,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,163,travel,drive,drive,y,9,35.9282504,-84.0004707,2022-03-12 11:43:43,"35.93162854767913, -84.02546806785314",44912,44727
163,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,164,travel,drive,drive,y,9,35.9283928,-84.0005464,2022-03-12 11:43:44,"35.93162854767913, -84.02546806785314",44727,44915
164,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,165,travel,drive,drive,y,9,35.9285409,-84.0006251,2022-03-12 11:43:45,"35.93162854767913, -84.02546806785314",44915,42908
165,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,166,travel,drive,drive,y,9,35.9286617,-84.0006894,2022-03-12 11:43:46,"35.93162854767913, -84.02546806785314",42908,42912
166,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,167,travel,drive,drive,y,9,35.9289721,-84.0008319,2022-03-12 11:43:47,"35.93162854767913, -84.02546806785314",42912,8943
167,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,168,travel,drive,drive,y,9,35.9294841,-84.0010627,2022-03-12 11:43:48,"35.93162854767913, -84.02546806785314",8943,42906
168,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,169,travel,drive,drive,y,9,35.9296545,-84.0011448,2022-03-12 11:43:49,"35.93162854767913, -84.02546806785314",42906,42903
169,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,170,travel,drive,drive,y,9,35.9299477,-84.0012801,2022-03-12 11:43:50,"35.93162854767913, -84.02546806785314",42903,42905
170,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,171,travel,drive,drive,y,9,35.9301663,-84.0013807,2022-03-12 11:43:51,"35.93162854767913, -84.02546806785314",42905,44901
171,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,172,travel,drive,drive,y,9,35.9302988,-84.0014387,2022-03-12 11:43:52,"35.93162854767913, -84.02546806785314",44901,16955
172,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,173,travel,drive,drive,y,9,35.9303629,-84.0014668,2022-03-12 11:43:53,"35.93162854767913, -84.02546806785314",16955,44899
173,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,174,travel,drive,drive,y,9,35.9305876,-84.0015685,2022-03-12 11:43:54,"35.93162854767913, -84.02546806785314",44899,44893
174,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,175,travel,drive,drive,y,9,35.9306331,-84.0015891,2022-03-12 11:43:55,"35.93162854767913, -84.02546806785314",44893,44894
175,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,176,travel,drive,drive,y,9,35.9308671,-84.001695,2022-03-12 11:43:56,"35.93162854767913, -84.02546806785314",44894,44897
176,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,177,travel,drive,drive,y,9,35.9309539,-84.0017342,2022-03-12 11:43:57,"35.93162854767913, -84.02546806785314",44897,12678
177,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,178,travel,drive,drive,y,9,35.9314059,-84.0019388,2022-03-12 11:43:58,"35.93162854767913, -84.02546806785314",12678,44976
178,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,179,travel,drive,drive,y,9,35.9313404,-84.0021313,2022-03-12 11:43:59,"35.93162854767913, -84.02546806785314",44976,44975
179,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,180,travel,drive,drive,y,9,35.9314713,-84.0021986,2022-03-12 11:44:00,"35.93162854767913, -84.02546806785314",44975,44977
180,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,181,travel,drive,drive,y,9,35.9315185,-84.0026332,2022-03-12 11:44:01,"35.93162854767913, -84.02546806785314",44977,44974
181,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,182,travel,drive,drive,y,9,35.9316725,-84.0026985,2022-03-12 11:44:02,"35.93162854767913, -84.02546806785314",44974,44972
182,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,183,travel,drive,drive,y,9,35.931621,-84.0028516,2022-03-12 11:44:03,"35.93162854767913, -84.02546806785314",44972,18311
183,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,184,travel,drive,drive,y,9,35.9318325,-84.0029682,2022-03-12 11:44:04,"35.93162854767913, -84.02546806785314",18311,45158
184,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,185,travel,drive,drive,y,9,35.931955,-84.0030344,2022-03-12 11:44:05,"35.93162854767913, -84.02546806785314",45158,45062
185,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,186,travel,drive,drive,y,9,35.932072,-84.0030977,2022-03-12 11:44:06,"35.93162854767913, -84.02546806785314",45062,45155
186,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,187,travel,drive,drive,y,9,35.9321168,-84.0031219,2022-03-12 11:44:07,"35.93162854767913, -84.02546806785314",45155,45059
187,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,188,travel,drive,drive,y,9,35.9325118,-84.0033354,2022-03-12 11:44:08,"35.93162854767913, -84.02546806785314",45059,13926
188,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,189,travel,drive,drive,y,9,35.9327069,-84.0034104,2022-03-12 11:44:09,"35.93162854767913, -84.02546806785314",13926,44313
189,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,190,travel,drive,drive,y,9,35.9326298,-84.0037276,2022-03-12 11:44:10,"35.93162854767913, -84.02546806785314",44313,44312
190,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,191,travel,drive,drive,y,9,35.9325652,-84.0039948,2022-03-12 11:44:11,"35.93162854767913, -84.02546806785314",44312,45057
191,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,192,travel,drive,drive,y,9,35.9325349,-84.0041211,2022-03-12 11:44:12,"35.93162854767913, -84.02546806785314",45057,39809
192,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,193,travel,drive,drive,y,9,35.9325155,-84.0042018,2022-03-12 11:44:13,"35.93162854767913, -84.02546806785314",39809,39810
193,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,194,travel,drive,drive,y,9,35.9324516,-84.0045024,2022-03-12 11:44:14,"35.93162854767913, -84.02546806785314",39810,44916
194,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,195,travel,drive,drive,y,9,35.9324329,-84.0045981,2022-03-12 11:44:15,"35.93162854767913, -84.02546806785314",44916,45074
195,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,196,travel,drive,drive,y,9,35.9323628,-84.0049557,2022-03-12 11:44:16,"35.93162854767913, -84.02546806785314",45074,37572
196,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,197,travel,drive,drive,y,9,35.9322753,-84.0054024,2022-03-12 11:44:17,"35.93162854767913, -84.02546806785314",37572,45065
197,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,198,travel,drive,drive,y,9,35.9322234,-84.0056639,2022-03-12 11:44:18,"35.93162854767913, -84.02546806785314",45065,45066
198,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,199,travel,drive,drive,y,9,35.9320766,-84.0065316,2022-03-12 11:44:19,"35.93162854767913, -84.02546806785314",45066,44939
199,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,200,travel,drive,drive,y,9,35.9320686,-84.0065824,2022-03-12 11:44:20,"35.93162854767913, -84.02546806785314",44939,44935
200,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,201,travel,drive,drive,y,9,35.9320296,-84.0068317,2022-03-12 11:44:21,"35.93162854767913, -84.02546806785314",44935,40945
201,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,202,travel,drive,drive,y,9,35.9320081,-84.0069686,2022-03-12 11:44:22,"35.93162854767913, -84.02546806785314",40945,40942
202,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,203,travel,drive,drive,y,9,35.9319532,-84.007319,2022-03-12 11:44:23,"35.93162854767913, -84.02546806785314",40942,6209
203,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,204,travel,drive,drive,y,9,35.9319262,-84.0074912,2022-03-12 11:44:24,"35.93162854767913, -84.02546806785314",6209,44930
204,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,205,travel,drive,drive,y,9,35.9319,-84.0077734,2022-03-12 11:44:25,"35.93162854767913, -84.02546806785314",44930,41123
205,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,206,travel,drive,drive,y,9,35.9318329,-84.0086544,2022-03-12 11:44:26,"35.93162854767913, -84.02546806785314",41123,17001
206,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,207,travel,drive,drive,y,9,35.9318108,-84.00909,2022-03-12 11:44:27,"35.93162854767913, -84.02546806785314",17001,44683
207,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,208,travel,drive,drive,y,9,35.9317836,-84.0098188,2022-03-12 11:44:28,"35.93162854767913, -84.02546806785314",44683,44693
208,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,209,travel,drive,drive,y,9,35.9317826,-84.0098507,2022-03-12 11:44:29,"35.93162854767913, -84.02546806785314",44693,44685
209,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,210,travel,drive,drive,y,9,35.9317722,-84.0103718,2022-03-12 11:44:30,"35.93162854767913, -84.02546806785314",44685,38523
210,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,211,travel,drive,drive,y,9,35.9317719,-84.0105455,2022-03-12 11:44:31,"35.93162854767913, -84.02546806785314",38523,38526
211,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,212,travel,drive,drive,y,9,35.9317746,-84.0109478,2022-03-12 11:44:32,"35.93162854767913, -84.02546806785314",38526,41726
212,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,213,travel,drive,drive,y,9,35.9317832,-84.0111532,2022-03-12 11:44:33,"35.93162854767913, -84.02546806785314",41726,38535
213,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,214,travel,drive,drive,y,9,35.9317884,-84.0112756,2022-03-12 11:44:34,"35.93162854767913, -84.02546806785314",38535,37256
214,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,215,travel,drive,drive,y,9,35.9318264,-84.0119376,2022-03-12 11:44:35,"35.93162854767913, -84.02546806785314",37256,41722
215,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,216,travel,drive,drive,y,9,35.9318306,-84.0120072,2022-03-12 11:44:36,"35.93162854767913, -84.02546806785314",41722,37259
216,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,217,travel,drive,drive,y,9,35.9318357,-84.0120903,2022-03-12 11:44:37,"35.93162854767913, -84.02546806785314",37259,37257
217,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,218,travel,drive,drive,y,9,35.9318904,-84.0126866,2022-03-12 11:44:38,"35.93162854767913, -84.02546806785314",37257,17081
218,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,219,travel,drive,drive,y,9,35.931939,-84.0131736,2022-03-12 11:44:39,"35.93162854767913, -84.02546806785314",17081,41719
219,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,220,travel,drive,drive,y,9,35.9319783,-84.0134762,2022-03-12 11:44:40,"35.93162854767913, -84.02546806785314",41719,41718
220,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,221,travel,drive,drive,y,9,35.9320114,-84.0137304,2022-03-12 11:44:41,"35.93162854767913, -84.02546806785314",41718,18192
221,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,222,travel,drive,drive,y,9,35.9320243,-84.0138298,2022-03-12 11:44:42,"35.93162854767913, -84.02546806785314",18192,44664
222,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,223,travel,drive,drive,y,9,35.9320646,-84.0141396,2022-03-12 11:44:43,"35.93162854767913, -84.02546806785314",44664,38381
223,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,224,travel,drive,drive,y,9,35.932125,-84.0146041,2022-03-12 11:44:44,"35.93162854767913, -84.02546806785314",38381,44662
224,9,1,"35.92535781354765, -84.00089557479511",3/12/2022 11:41,3/12/2022 11:50,225,travel,drive,drive,y,9,35.9321472,-84.014778,2022-03-12 11:44:45,"35.93162854767913, -84.02546806785314",44662,44660
